dataset,location,year,month,day,date,data_quality,max_temp_c,max_temp_flag,min_temp_c,min_temp_flag,mean_temp_c,mean_temp_flag,heat_deg_days_c,heat_deg_days_flag,cool_deg_days_c,cool_deg_days_flag,total_rain_mm,total_rain_flag,total_snow_cm,total_snow_flag,total_precip_mm,total_precip_flag,snow_on_grnd_cm,snow_on_grnd_flag,dir_of_max_gust_10s_deg,dir_of_max_gust_flag,spd_of_max_gust_km_h,spd_of_max_gust_flag,season,lessons,promotion
ec_climate_daily,LA MACAZA QC 5599,2016,5,13,2016-05-13,NA,20,NA,9,NA,14.5,NA,3.5,NA,0,NA,19,NA,0,NA,19,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,5,14,2016-05-14,NA,17,NA,4,NA,10.5,NA,7.5,NA,0,NA,2.4,NA,0,NA,2.4,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,5,15,2016-05-15,NA,NA,M,NA,M,NA,M,NA,M,NA,M,NA,M,0,T,NA,M,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,5,16,2016-05-16,NA,6,NA,-1,NA,2.5,NA,15.5,NA,0,NA,0,NA,0,NA,0,NA,0,T,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,5,17,2016-05-17,NA,NA,M,NA,M,NA,M,NA,M,NA,M,NA,M,0,NA,NA,M,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,5,18,2016-05-18,NA,NA,M,NA,M,NA,M,NA,M,NA,M,NA,M,0,NA,NA,M,NA,M,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,5,19,2016-05-19,NA,20,NA,NA,M,NA,M,NA,M,NA,M,1,NA,0,NA,1,NA,NA,M,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,5,20,2016-05-20,NA,26,NA,0,NA,13,NA,5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,5,21,2016-05-21,NA,26,NA,5,NA,15.5,NA,2.5,NA,0,NA,2.4,NA,0,NA,2.4,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,5,22,2016-05-22,NA,26,NA,10,NA,18,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,5,23,2016-05-23,NA,28,NA,2,NA,15,NA,3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,5,24,2016-05-24,NA,31,NA,4,NA,17.5,NA,0.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,5,25,2016-05-25,NA,22,NA,9,NA,15.5,NA,2.5,NA,0,NA,2,NA,0,NA,2,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,5,26,2016-05-26,NA,26,NA,3,NA,14.5,NA,3.5,NA,0,NA,4,NA,0,NA,4,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,5,27,2016-05-27,NA,30,NA,10,NA,20,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,5,28,2016-05-28,NA,28,NA,12,NA,20,NA,0,NA,2,NA,8,NA,0,NA,8,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,5,29,2016-05-29,NA,30,NA,15,NA,22.5,NA,0,NA,4.5,NA,6,NA,0,NA,6,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,5,30,2016-05-30,NA,28,NA,17,NA,22.5,NA,0,NA,4.5,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,5,31,2016-05-31,NA,NA,M,10,NA,NA,M,NA,M,NA,M,NA,M,0,NA,NA,M,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,6,1,2016-06-01,NA,NA,M,NA,M,NA,M,NA,M,NA,M,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,6,2,2016-06-02,NA,19,NA,8,NA,13.5,NA,4.5,NA,0,NA,7,NA,0,NA,7,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,6,3,2016-06-03,NA,25,NA,9,NA,17,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,6,4,2016-06-04,NA,NA,M,NA,M,NA,M,NA,M,NA,M,NA,M,0,NA,NA,M,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,6,5,2016-06-05,NA,18,NA,8,NA,13,NA,5,NA,0,NA,23,NA,0,NA,23,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,6,6,2016-06-06,NA,21,NA,15,NA,18,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,6,7,2016-06-07,NA,NA,M,NA,M,NA,M,NA,M,NA,M,NA,M,0,NA,NA,M,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,6,8,2016-06-08,NA,12,NA,NA,M,NA,M,NA,M,NA,M,1.2,NA,0,NA,1.2,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,6,9,2016-06-09,NA,12,NA,NA,M,NA,M,NA,M,NA,M,2.8,NA,0,NA,2.8,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,6,10,2016-06-10,NA,19,NA,5,NA,12,NA,6,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,6,11,2016-06-11,NA,15,NA,4,NA,9.5,NA,8.5,NA,0,NA,3.4,NA,0,NA,3.4,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,6,12,2016-06-12,NA,11,NA,6,NA,8.5,NA,9.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,6,13,2016-06-13,NA,20,NA,9,NA,14.5,NA,3.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,6,14,2016-06-14,NA,25,NA,NA,M,NA,M,NA,M,NA,M,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,6,15,2016-06-15,NA,NA,M,NA,M,NA,M,NA,M,NA,M,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,6,16,2016-06-16,NA,28,NA,NA,M,NA,M,NA,M,NA,M,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,6,17,2016-06-17,NA,30,NA,6,NA,18,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,6,18,2016-06-18,NA,31,NA,6,NA,18.5,NA,0,NA,0.5,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,6,19,2016-06-19,NA,32,NA,12,NA,22,NA,0,NA,4,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,6,20,2016-06-20,NA,32,NA,14,NA,23,NA,0,NA,5,NA,0.6,NA,0,NA,0.6,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,6,21,2016-06-21,NA,22,NA,10,NA,16,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,6,22,2016-06-22,NA,21,NA,7,NA,14,NA,4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,6,23,2016-06-23,NA,24,NA,9,NA,16.5,NA,1.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,6,24,2016-06-24,NA,28,NA,4,NA,16,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,6,25,2016-06-25,NA,30,NA,7,NA,18.5,NA,0,NA,0.5,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,6,26,2016-06-26,NA,31,NA,11,NA,21,NA,0,NA,3,NA,4.6,NA,0,NA,4.6,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,6,27,2016-06-27,NA,28,NA,NA,M,NA,M,NA,M,NA,M,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,6,28,2016-06-28,NA,25,NA,13,NA,19,NA,0,NA,1,NA,25,NA,0,NA,25,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,6,29,2016-06-29,NA,NA,M,14,NA,NA,M,NA,M,NA,M,6.4,NA,0,NA,6.4,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,6,30,2016-06-30,NA,29,NA,10,NA,19.5,NA,0,NA,1.5,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,7,1,2016-07-01,NA,27,NA,9,NA,18,NA,0,NA,0,NA,16.4,NA,0,NA,16.4,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,7,2,2016-07-02,NA,19,NA,12,NA,15.5,NA,2.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,7,3,2016-07-03,NA,24,NA,6,NA,15,NA,3,NA,0,NA,4,NA,0,NA,4,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,7,4,2016-07-04,NA,29,NA,11,NA,20,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,7,5,2016-07-05,NA,31,NA,10,NA,20.5,NA,0,NA,2.5,NA,1,NA,0,NA,1,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,7,6,2016-07-06,NA,28,NA,14,NA,21,NA,0,NA,3,NA,4,NA,0,NA,4,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,7,7,2016-07-07,NA,NA,M,16,NA,NA,M,NA,M,NA,M,1.4,NA,0,NA,1.4,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,7,8,2016-07-08,NA,25,NA,16,NA,20.5,NA,0,NA,2.5,NA,18.4,NA,0,NA,18.4,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,7,9,2016-07-09,NA,19,NA,15,NA,17,NA,1,NA,0,NA,16,NA,0,NA,16,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,7,10,2016-07-10,NA,21,NA,13,NA,17,NA,1,NA,0,NA,2,NA,0,NA,2,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,7,11,2016-07-11,NA,28,NA,11,NA,19.5,NA,0,NA,1.5,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,7,12,2016-07-12,NA,28,NA,12,NA,20,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,7,13,2016-07-13,NA,32,NA,15,NA,23.5,NA,0,NA,5.5,NA,4,NA,0,NA,4,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,7,14,2016-07-14,NA,26,NA,NA,M,NA,M,NA,M,NA,M,7.8,NA,0,NA,7.8,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,7,15,2016-07-15,NA,24,NA,16,NA,20,NA,0,NA,2,NA,8.4,NA,0,NA,8.4,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,7,16,2016-07-16,NA,NA,M,11,NA,NA,M,NA,M,NA,M,NA,M,0,NA,NA,M,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,7,17,2016-07-17,NA,NA,M,NA,M,NA,M,NA,M,NA,M,8,NA,0,NA,8,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,7,18,2016-07-18,NA,26,NA,NA,M,NA,M,NA,M,NA,M,1,NA,0,NA,1,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,7,19,2016-07-19,NA,22,NA,8,NA,15,NA,3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,7,20,2016-07-20,NA,26,NA,8,NA,17,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,7,21,2016-07-21,NA,28,NA,10,NA,19,NA,0,NA,1,NA,0.4,NA,0,NA,0.4,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,7,22,2016-07-22,NA,32,NA,21,NA,26.5,NA,0,NA,8.5,NA,0.6,NA,0,NA,0.6,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,7,23,2016-07-23,NA,26,NA,17,NA,21.5,NA,0,NA,3.5,NA,7,NA,0,NA,7,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,7,24,2016-07-24,NA,25,NA,9,NA,17,NA,1,NA,0,NA,0.4,NA,0,NA,0.4,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,7,25,2016-07-25,NA,21,NA,15,NA,18,NA,0,NA,0,NA,NA,M,0,NA,NA,M,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,7,26,2016-07-26,NA,26,NA,NA,M,NA,M,NA,M,NA,M,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,7,27,2016-07-27,NA,27,NA,12,NA,19.5,NA,0,NA,1.5,NA,3.6,NA,0,NA,3.6,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,7,28,2016-07-28,NA,27,NA,16,NA,21.5,NA,0,NA,3.5,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,7,29,2016-07-29,NA,24,NA,10,NA,17,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,7,30,2016-07-30,NA,NA,M,NA,M,NA,M,NA,M,NA,M,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,7,31,2016-07-31,NA,29,NA,9,NA,19,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,8,1,2016-08-01,NA,28,NA,12,NA,20,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,8,2,2016-08-02,NA,29,NA,10,NA,19.5,NA,0,NA,1.5,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,8,3,2016-08-03,NA,30,NA,10,NA,20,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,8,4,2016-08-04,NA,31,NA,16,NA,23.5,NA,0,NA,5.5,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,8,5,2016-08-05,NA,30,NA,16,NA,23,NA,0,NA,5,NA,11.2,NA,0,NA,11.2,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,8,6,2016-08-06,NA,25,NA,15,NA,20,NA,0,NA,2,NA,1,NA,0,NA,1,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,8,7,2016-08-07,NA,NA,M,10,NA,NA,M,NA,M,NA,M,NA,M,0,NA,NA,M,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,8,8,2016-08-08,NA,26,NA,NA,M,NA,M,NA,M,NA,M,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,8,9,2016-08-09,NA,28,NA,7,NA,17.5,NA,0.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,8,10,2016-08-10,NA,32,NA,14,NA,23,NA,0,NA,5,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,8,11,2016-08-11,NA,NA,M,18,NA,NA,M,NA,M,NA,M,33,NA,0,NA,33,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,8,12,2016-08-12,NA,19,NA,17,NA,18,NA,0,NA,0,NA,4.4,NA,0,NA,4.4,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,8,13,2016-08-13,NA,22,NA,15,NA,18.5,NA,0,NA,0.5,NA,12.8,NA,0,NA,12.8,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,8,14,2016-08-14,NA,22,NA,17,NA,19.5,NA,0,NA,1.5,NA,1,NA,0,NA,1,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,8,15,2016-08-15,NA,27,NA,14,NA,20.5,NA,0,NA,2.5,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,8,16,2016-08-16,NA,21,NA,14,NA,17.5,NA,0.5,NA,0,NA,NA,M,0,NA,NA,M,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,8,17,2016-08-17,NA,26,NA,15,NA,20.5,NA,0,NA,2.5,NA,1,NA,0,NA,1,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,8,18,2016-08-18,NA,26,NA,15,NA,20.5,NA,0,NA,2.5,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,8,19,2016-08-19,NA,28,NA,10,NA,19,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,8,20,2016-08-20,NA,NA,M,13,NA,NA,M,NA,M,NA,M,1,NA,0,NA,1,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,8,21,2016-08-21,NA,22,NA,18,NA,20,NA,0,NA,2,NA,16,NA,0,NA,16,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,8,22,2016-08-22,NA,NA,M,10,NA,NA,M,NA,M,NA,M,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,8,23,2016-08-23,NA,25,NA,6,NA,15.5,NA,2.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,8,24,2016-08-24,NA,28,NA,13,NA,20.5,NA,0,NA,2.5,NA,1,NA,0,NA,1,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,8,25,2016-08-25,NA,29,NA,18,NA,23.5,NA,0,NA,5.5,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,8,26,2016-08-26,NA,27,NA,16,NA,21.5,NA,0,NA,3.5,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,8,27,2016-08-27,NA,26,NA,11,NA,18.5,NA,0,NA,0.5,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,8,28,2016-08-28,NA,27,NA,16,NA,21.5,NA,0,NA,3.5,NA,7.6,NA,0,NA,7.6,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,8,29,2016-08-29,NA,24,NA,14,NA,19,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,8,30,2016-08-30,NA,25,NA,10,NA,17.5,NA,0.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,8,31,2016-08-31,NA,27,NA,16,NA,21.5,NA,0,NA,3.5,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,9,1,2016-09-01,NA,23,NA,9,NA,16,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,9,2,2016-09-02,NA,20,NA,8,NA,14,NA,4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,9,3,2016-09-03,NA,NA,M,NA,M,NA,M,NA,M,NA,M,NA,M,0,NA,NA,M,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,9,4,2016-09-04,NA,NA,M,5,NA,NA,M,NA,M,NA,M,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,9,5,2016-09-05,NA,27,NA,7,NA,17,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,9,6,2016-09-06,NA,30,NA,7,NA,18.5,NA,0,NA,0.5,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,9,7,2016-09-07,NA,28,NA,14,NA,21,NA,0,NA,3,NA,3,NA,0,NA,3,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,9,8,2016-09-08,NA,22,NA,20,NA,21,NA,0,NA,3,NA,25,NA,0,NA,25,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,9,9,2016-09-09,NA,26,NA,17,NA,21.5,NA,0,NA,3.5,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,9,10,2016-09-10,NA,25,NA,12,NA,18.5,NA,0,NA,0.5,NA,12.4,NA,0,NA,12.4,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,9,11,2016-09-11,NA,17,NA,11,NA,14,NA,4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,9,12,2016-09-12,NA,23,NA,4,NA,13.5,NA,4.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,9,13,2016-09-13,NA,24,NA,6,NA,15,NA,3,NA,0,NA,1,NA,0,NA,1,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,9,14,2016-09-14,NA,18,NA,12,NA,15,NA,3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,9,15,2016-09-15,NA,18,NA,2,NA,10,NA,8,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,9,16,2016-09-16,NA,NA,M,3,NA,NA,M,NA,M,NA,M,NA,M,0,NA,NA,M,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,9,17,2016-09-17,NA,20,NA,NA,M,NA,M,NA,M,NA,M,16.6,NA,0,NA,16.6,NA,NA,M,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,9,18,2016-09-18,NA,25,NA,14,NA,19.5,NA,0,NA,1.5,NA,1,NA,0,NA,1,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,9,19,2016-09-19,NA,NA,M,15,NA,NA,M,NA,M,NA,M,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,9,20,2016-09-20,NA,NA,M,NA,M,NA,M,NA,M,NA,M,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2016,9,21,2016-09-21,NA,24,NA,5,NA,14.5,NA,3.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
